,id,link,Adress,zip,city,size,latitude,longitude,hled
1927,1791584,boliga.dk/bolig/1791584,Nordre Strandvej 64,9300,Sæby,49,57.34469,10.51799,"{'Modulvogntog': '39 meter', 'Kyst': '242 meter', 'Stoppested': '603 meter', 'Supermarked': '679 meter', 'Skov': '891 meter', 'Daginstitution': '945 meter', 'Fodboldbane': '1.09 km', 'Apotek': '1.09 km', 'Skole': '1.48 km', 'Svømmehal': '1.78 km', 'Bibliotek': '3.69 km', 'Sø': '5.56 km', 'Idrætshal': '10.77 km', 'Læge': '15.49 km', 'Lufthavn': '17.15 km', 'S-Tog': '19.08 km', 'Motorvej': '29.61 km', 'Hospital': '30.86 km', 'Regionaltog': '47.10 km', 'Metro': '150.64 km'}"
1928,1791605,boliga.dk/bolig/1791605,"Poppelvænget 1, Kindvig Enge",4735,Mern,50,55.04745,12.12464,
1929,1791634,boliga.dk/bolig/1791634,Skovbrynet 5,7323,Give,98,55.91296,9.316,"{'Skov': '138 meter', 'Stoppested': '835 meter', 'Fodboldbane': '878 meter', 'Idrætshal': '878 meter', 'Daginstitution': '878 meter', 'Supermarked': '1.24 km', 'Bibliotek': '1.29 km', 'Skole': '1.51 km', 'Læge': '1.85 km', 'Regionaltog': '1.88 km', 'Apotek': '1.88 km', 'Sø': '1.95 km', 'Modulvogntog': '6.66 km', 'Motorvej': '7.55 km', 'Svømmehal': '15.21 km', 'S-Tog': '15.21 km', 'Kyst': '16.78 km', 'Hospital': '19.93 km', 'Metro': '44.89 km', 'Lufthavn': '59.88 km'}"
1930,1791550,boliga.dk/bolig/1791550,"Øhusevej 15, Vester Husby",6990,Ulfborg,63,56.25727,8.14632,
1931,1791539,boliga.dk/bolig/1791539,"Enebærvangen 1, Jegum",6840,Oksbøl,89,55.67126,8.31771,"{'Regionaltog': '1.69 km', 'Skov': '2.99 km', 'Fodboldbane': '3.33 km', 'Stoppested': '4.58 km', 'Sø': '4.96 km', 'Skole': '6.22 km', 'Læge': '6.31 km', 'Svømmehal': '6.35 km', 'Daginstitution': '6.35 km', 'Idrætshal': '6.45 km', 'Supermarked': '6.45 km', 'Bibliotek': '6.55 km', 'Apotek': '6.57 km', 'Kyst': '12.81 km', 'Modulvogntog': '20.56 km', 'Motorvej': '28.20 km', 'Hospital': '31.26 km', 'Lufthavn': '31.32 km', 'S-Tog': '136.74 km', 'Metro': '316.59 km'}"
1932,1791628,boliga.dk/bolig/1791628,Hejrevej 21,3200,Helsinge,65,56.018,12.09115,"{'Kyst': '375 meter', 'Skov': '1.25 km', 'Daginstitution': '4.80 km', 'Idrætshal': '4.92 km', 'Svømmehal': '4.92 km', 'Fodboldbane': '4.92 km', 'Skole': '5.40 km', 'Stoppested': '5.47 km', 'Bibliotek': '6.00 km', 'Læge': '6.06 km', 'Hospital': '6.57 km', 'Supermarked': '6.58 km', 'Modulvogntog': '6.98 km', 'Apotek': '7.02 km', 'Sø': '11.58 km', 'Motorvej': '28.44 km', 'Regionaltog': '33.86 km', 'S-Tog': '77.13 km', 'Metro': '112.90 km', 'Lufthavn': '127.83 km'}"
1933,1791547,boliga.dk/bolig/1791547,"Niels Pedersensvej 19, Mørkholt",7080,Børkop,68,55.652,9.73875,"{'Kyst': '333 meter', 'Stoppested': '340 meter', 'Skov': '1.94 km', 'Sø': '3.01 km', 'Idrætshal': '3.25 km', 'Fodboldbane': '3.29 km', 'Skole': '3.45 km', 'Supermarked': '3.53 km', 'Daginstitution': '3.70 km', 'Modulvogntog': '6.00 km', 'Læge': '7.37 km', 'Regionaltog': '7.67 km', 'Bibliotek': '7.74 km', 'Svømmehal': '8.13 km', 'Apotek': '8.25 km', 'Hospital': '14.33 km', 'Motorvej': '14.86 km', 'Lufthavn': '45.27 km', 'S-Tog': '69.32 km', 'Metro': '256.66 km'}"
1934,1791579,boliga.dk/bolig/1791579,"Lynderupvej 91B, Lynderup",8832,Skals,112,56.5649,9.29764,"{'Stoppested': '2.09 km', 'Skov': '4.43 km', 'Fodboldbane': '6.47 km', 'Kyst': '7.42 km', 'Supermarked': '8.78 km', 'Skole': '8.82 km', 'Bibliotek': '8.92 km', 'Svømmehal': '9.16 km', 'Idrætshal': '9.16 km', 'Sø': '9.29 km', 'Daginstitution': '9.39 km', 'Læge': '15.89 km', 'Apotek': '19.15 km', 'Modulvogntog': '20.30 km', 'Regionaltog': '21.34 km', 'Hospital': '22.88 km', 'Motorvej': '31.38 km', 'Lufthavn': '50.22 km', 'S-Tog': '78.15 km', 'Metro': '254.19 km'}"
1935,1791505,boliga.dk/bolig/1791505,"Agersøvej 3, Høve Strand",4550,Asnæs,54,55.85217,11.50727,
1936,1791613,boliga.dk/bolig/1791613,"Æ Skovbryn 7, Hejlsminde",6094,Hejls,65,55.35631,9.59767,"{'Stoppested': '234 meter', 'Kyst': '421 meter', 'Sø': '650 meter', 'Skov': '2.95 km', 'Supermarked': '3.89 km', 'Daginstitution': '4.22 km', 'Fodboldbane': '4.27 km', 'Læge': '4.35 km', 'Idrætshal': '4.87 km', 'Skole': '4.91 km', 'Bibliotek': '9.17 km', 'Apotek': '9.37 km', 'Motorvej': '12.34 km', 'Modulvogntog': '14.69 km', 'Svømmehal': '15.40 km', 'Regionaltog': '19.48 km', 'Hospital': '21.58 km', 'Lufthavn': '66.53 km', 'S-Tog': '96.41 km', 'Metro': '283.76 km'}"
1937,1791551,boliga.dk/bolig/1791551,"Værmlandvej 20, Vejlby",7673,Harboøre,113,56.57774,8.13792,"{'Kyst': '346 meter', 'Regionaltog': '419 meter', 'Supermarked': '688 meter', 'Sø': '1.64 km', 'Fodboldbane': '6.11 km', 'Idrætshal': '6.11 km', 'Skole': '6.11 km', 'Modulvogntog': '6.79 km', 'Daginstitution': '7.86 km', 'Stoppested': '12.81 km', 'Svømmehal': '13.13 km', 'Bibliotek': '13.36 km', 'Læge': '13.41 km', 'Apotek': '15.36 km', 'Hospital': '15.52 km', 'Skov': '16.74 km', 'Motorvej': '45.67 km', 'Lufthavn': '85.62 km', 'S-Tog': '147.21 km', 'Metro': '320.19 km'}"
1938,1791574,boliga.dk/bolig/1791574,Kirkholm Strandby 3,7130,Juelsminde,56,55.76452,10.01486,"{'Kyst': '119 meter', 'Stoppested': '460 meter', 'Supermarked': '804 meter', 'Fodboldbane': '2.49 km', 'Skole': '2.49 km', 'Skov': '2.69 km', 'Sø': '3.11 km', 'Daginstitution': '5.56 km', 'Idrætshal': '5.66 km', 'Læge': '6.81 km', 'Apotek': '6.98 km', 'Bibliotek': '7.12 km', 'Svømmehal': '12.66 km', 'Regionaltog': '18.29 km', 'Hospital': '19.67 km', 'Modulvogntog': '20.23 km', 'Motorvej': '23.30 km', 'S-Tog': '41.58 km', 'Lufthavn': '71.29 km', 'Metro': '229.80 km'}"
1939,1791555,boliga.dk/bolig/1791555,"Skovsøen 64, Fjellerup Strand",8585,Glesborg,180,56.51334,10.6305,"{'Skov': '666 meter', 'Kyst': '1.62 km', 'Fodboldbane': '3.26 km', 'Supermarked': '3.39 km', 'Stoppested': '3.74 km', 'Daginstitution': '3.76 km', 'Sø': '8.43 km', 'Idrætshal': '8.59 km', 'Skole': '9.68 km', 'Læge': '10.84 km', 'Bibliotek': '12.85 km', 'Modulvogntog': '12.88 km', 'Svømmehal': '21.21 km', 'S-Tog': '21.81 km', 'Apotek': '22.22 km', 'Hospital': '22.75 km', 'Lufthavn': '29.56 km', 'Motorvej': '38.34 km', 'Regionaltog': '41.55 km', 'Metro': '192.88 km'}"
1940,1791592,boliga.dk/bolig/1791592,"Præstemarken 47, Ø Hurup",9560,Hadsund,80,56.80761,10.27355,"{'Kyst': '241 meter', 'Stoppested': '388 meter', 'Fodboldbane': '469 meter', 'Supermarked': '511 meter', 'Skov': '2.83 km', 'Daginstitution': '5.79 km', 'Bibliotek': '6.11 km', 'Skole': '6.13 km', 'Idrætshal': '6.16 km', 'Læge': '6.43 km', 'Sø': '13.36 km', 'Svømmehal': '14.47 km', 'Apotek': '15.99 km', 'Modulvogntog': '17.07 km', 'Regionaltog': '27.54 km', 'Hospital': '42.70 km', 'Lufthavn': '49.72 km', 'Motorvej': '50.51 km', 'S-Tog': '68.21 km', 'Metro': '253.78 km'}"
1941,1791632,boliga.dk/bolig/1791632,Horns Rev 10,6857,Blåvand,226,55.55447,8.10381,"{'Kyst': '614 meter', 'Supermarked': '2.27 km', 'Stoppested': '2.86 km', 'Skov': '4.84 km', 'Sø': '8.27 km', 'Svømmehal': '8.71 km', 'Bibliotek': '16.06 km', 'Idrætshal': '16.27 km', 'Fodboldbane': '16.27 km', 'Daginstitution': '16.36 km', 'Apotek': '16.37 km', 'Læge': '16.43 km', 'Regionaltog': '16.66 km', 'Skole': '16.72 km', 'Modulvogntog': '35.47 km', 'Motorvej': '37.01 km', 'Hospital': '40.07 km', 'Lufthavn': '40.12 km', 'S-Tog': '153.97 km', 'Metro': '333.82 km'}"
1942,1791606,boliga.dk/bolig/1791606,"Vendevej 3, Buresø",3550,Slangerup,225,55.81195,12.221,"{'Skov': '302 meter', 'Sø': '1.37 km', 'Stoppested': '1.74 km', 'Skole': '2.20 km', 'Fodboldbane': '2.36 km', 'Daginstitution': '2.50 km', 'Supermarked': '4.41 km', 'Læge': '4.42 km', 'Bibliotek': '4.47 km', 'Idrætshal': '4.50 km', 'S-Tog': '6.54 km', 'Svømmehal': '6.72 km', 'Apotek': '7.15 km', 'Regionaltog': '11.13 km', 'Kyst': '12.36 km', 'Hospital': '13.70 km', 'Modulvogntog': '14.58 km', 'Motorvej': '15.46 km', 'Metro': '25.31 km', 'Lufthavn': '46.36 km'}"
1943,1791622,boliga.dk/bolig/1791622,Bakkefrydvej 27,3220,Tisvildeleje,105,56.06367,12.09495,"{'Stoppested': '392 meter', 'Fodboldbane': '730 meter', 'Daginstitution': '772 meter', 'Regionaltog': '809 meter', 'Kyst': '841 meter', 'Bibliotek': '1.39 km', 'Skole': '1.43 km', 'Skov': '1.66 km', 'Supermarked': '1.85 km', 'Læge': '2.01 km', 'Sø': '2.70 km', 'Idrætshal': '2.88 km', 'Svømmehal': '9.17 km', 'Apotek': '10.14 km', 'Modulvogntog': '13.68 km', 'S-Tog': '23.85 km', 'Hospital': '26.37 km', 'Motorvej': '35.17 km', 'Metro': '54.11 km', 'Lufthavn': '75.19 km'}"
1944,1791468,boliga.dk/bolig/1791468,Askø Strandvig 184,4942,Askø,45,54.89139,11.50494,"{'Stoppested': '7.82 km', 'Daginstitution': '10.08 km', 'Fodboldbane': '10.14 km', 'Skov': '13.08 km', 'Kyst': '13.53 km', 'Supermarked': '13.79 km', 'Skole': '14.63 km', 'Modulvogntog': '15.04 km', 'Sø': '15.75 km', 'Regionaltog': '16.61 km', 'Motorvej': '16.73 km', 'Bibliotek': '17.41 km', 'Idrætshal': '17.62 km', 'Svømmehal': '17.62 km', 'Apotek': '17.92 km', 'Læge': '18.00 km', 'Hospital': '19.48 km', 'S-Tog': '109.02 km', 'Lufthavn': '136.65 km', 'Metro': '144.81 km'}"
1945,1791247,boliga.dk/bolig/1791247,"Kystvej 103, Dokkedal",9280,Storvorde,53,56.92283,10.26173,"{'Stoppested': '83 meter', 'Skov': '1.62 km', 'Kyst': '2.27 km', 'Fodboldbane': '3.01 km', 'Skole': '4.29 km', 'Supermarked': '5.63 km', 'Daginstitution': '5.73 km', 'Idrætshal': '5.75 km', 'Sø': '7.08 km', 'Læge': '9.11 km', 'Apotek': '9.11 km', 'Bibliotek': '9.36 km', 'Modulvogntog': '18.94 km', 'Svømmehal': '21.71 km', 'Motorvej': '25.58 km', 'Regionaltog': '27.89 km', 'Hospital': '29.20 km', 'Lufthavn': '36.22 km', 'S-Tog': '81.22 km', 'Metro': '266.79 km'}"
1946,1790959,boliga.dk/bolig/1790959,Koraldybet 17,9280,Storvorde,98,56.97655,10.29712,"{'Stoppested': '577 meter', 'Supermarked': '611 meter', 'Kyst': '919 meter', 'Læge': '2.07 km', 'Apotek': '2.09 km', 'Bibliotek': '2.32 km', 'Skole': '2.81 km', 'Fodboldbane': '2.81 km', 'Idrætshal': '2.87 km', 'Daginstitution': '2.95 km', 'Skov': '4.23 km', 'Sø': '6.35 km', 'Svømmehal': '23.22 km', 'Motorvej': '23.52 km', 'Hospital': '23.61 km', 'Modulvogntog': '24.94 km', 'Regionaltog': '27.41 km', 'Lufthavn': '34.17 km', 'S-Tog': '88.25 km', 'Metro': '273.82 km'}"
1947,1791241,boliga.dk/bolig/1791241,"Ingeborgvej 2 Dør/lejl. 1101, Munkens Klit",9480,Løkken,103,57.33137,9.67913,
1948,1790958,boliga.dk/bolig/1790958,Taffelanden 9,9440,Aabybro,60,57.07448,9.67608,"{'Stoppested': '938 meter', 'Kyst': '1.13 km', 'Sø': '1.98 km', 'Supermarked': '2.92 km', 'Daginstitution': '4.15 km', 'Skole': '4.33 km', 'Fodboldbane': '4.33 km', 'Skov': '6.87 km', 'Modulvogntog': '9.06 km', 'Idrætshal': '9.79 km', 'Læge': '12.44 km', 'Apotek': '13.02 km', 'Svømmehal': '13.05 km', 'Bibliotek': '13.24 km', 'Regionaltog': '21.06 km', 'Lufthavn': '21.06 km', 'Hospital': '25.14 km', 'Motorvej': '28.16 km', 'S-Tog': '118.80 km', 'Metro': '303.95 km'}"
1949,1791412,boliga.dk/bolig/1791412,"Hellasvej 9, Hønsinge Lyng",4560,Vig,55,55.86104,11.54039,
1950,1790937,boliga.dk/bolig/1790937,"Havnevej 7, 2. 28",6094,Hejls,43,55.3629,9.6012,
1951,1791001,boliga.dk/bolig/1791001,"Kammasvej 8, Trend",9670,Løgstør,97,56.84185,9.22314,"{'Stoppested': '1.20 km', 'Kyst': '1.26 km', 'Skov': '1.30 km', 'Supermarked': '3.68 km', 'Skole': '3.77 km', 'Fodboldbane': '3.85 km', 'Idrætshal': '6.37 km', 'Læge': '7.56 km', 'Sø': '7.76 km', 'Daginstitution': '10.53 km', 'Hospital': '12.23 km', 'Svømmehal': '12.71 km', 'Apotek': '13.05 km', 'Bibliotek': '13.06 km', 'Modulvogntog': '15.01 km', 'Motorvej': '37.85 km', 'Regionaltog': '44.76 km', 'Lufthavn': '74.80 km', 'S-Tog': '100.17 km', 'Metro': '280.86 km'}"
1952,1791113,boliga.dk/bolig/1791113,Bag Hegnet 98A,4736,Karrebæksminde,37,55.18298,11.63806,"{'Kyst': '792 meter', 'Stoppested': '906 meter', 'Supermarked': '964 meter', 'Skov': '1.67 km', 'Skole': '1.76 km', 'Daginstitution': '1.78 km', 'Fodboldbane': '1.95 km', 'Modulvogntog': '7.68 km', 'Læge': '10.05 km', 'Idrætshal': '10.55 km', 'Apotek': '10.76 km', 'Regionaltog': '11.00 km', 'Hospital': '11.11 km', 'Sø': '12.97 km', 'Bibliotek': '17.09 km', 'Svømmehal': '19.54 km', 'Motorvej': '27.06 km', 'S-Tog': '52.51 km', 'Metro': '87.15 km', 'Lufthavn': '100.06 km'}"
1953,1791221,boliga.dk/bolig/1791221,"Anker Eskildsens Vej 3H, Nr Lyngvig",6960,Hvide Sande,68,56.05264,8.12042,"{'Stoppested': '317 meter', 'Kyst': '560 meter', 'Daginstitution': '3.11 km', 'Supermarked': '4.39 km', 'Fodboldbane': '4.70 km', 'Læge': '4.91 km', 'Skole': '5.53 km', 'Bibliotek': '5.55 km', 'Idrætshal': '5.60 km', 'Svømmehal': '5.60 km', 'Apotek': '6.47 km', 'Sø': '13.23 km', 'Regionaltog': '14.69 km', 'Skov': '17.61 km', 'Hospital': '17.79 km', 'Modulvogntog': '20.40 km', 'Motorvej': '63.09 km', 'Lufthavn': '76.01 km', 'S-Tog': '137.53 km', 'Metro': '310.22 km'}"
1954,1791205,boliga.dk/bolig/1791205,"Opstrupsvej 56, Klegod",6950,Ringkøbing,55,56.07044,8.11246,"{'Kyst': '1.19 km', 'Stoppested': '2.45 km', 'Daginstitution': '5.37 km', 'Supermarked': '6.46 km', 'Fodboldbane': '6.97 km', 'Læge': '7.18 km', 'Skole': '7.80 km', 'Bibliotek': '7.82 km', 'Svømmehal': '7.88 km', 'Idrætshal': '7.88 km', 'Apotek': '8.75 km', 'Sø': '11.78 km', 'Regionaltog': '13.23 km', 'Skov': '16.16 km', 'Hospital': '16.34 km', 'Modulvogntog': '18.95 km', 'Motorvej': '61.64 km', 'Lufthavn': '78.28 km', 'S-Tog': '136.07 km', 'Metro': '308.77 km'}"
1955,1791206,boliga.dk/bolig/1791206,"Vester Fælled 17, Bork Havn",6893,Hemmet,89,55.84507,8.28029,
1956,1791191,boliga.dk/bolig/1791191,Rylevej 29,4780,Stege,50,55.03316,12.28526,"{'Stoppested': '942 meter', 'Supermarked': '1.16 km', 'Kyst': '1.28 km', 'Fodboldbane': '2.00 km', 'Skov': '2.22 km', 'Sø': '4.47 km', 'Daginstitution': '5.97 km', 'Skole': '6.07 km', 'Regionaltog': '6.69 km', 'Idrætshal': '7.56 km', 'Læge': '7.60 km', 'Bibliotek': '8.32 km', 'Apotek': '10.61 km', 'Svømmehal': '13.69 km', 'S-Tog': '16.59 km', 'Hospital': '18.55 km', 'Motorvej': '36.18 km', 'Modulvogntog': '41.34 km', 'Metro': '51.20 km', 'Lufthavn': '73.28 km'}"
1957,1790917,boliga.dk/bolig/1790917,Pilevej 27,8400,Ebeltoft,104,56.27704,10.69962,"{'Stoppested': '537 meter', 'Skole': '544 meter', 'Fodboldbane': '544 meter', 'Sø': '745 meter', 'Apotek': '925 meter', 'Bibliotek': '1.00 km', 'Supermarked': '1.08 km', 'Læge': '1.26 km', 'Daginstitution': '1.29 km', 'Idrætshal': '2.07 km', 'Modulvogntog': '2.17 km', 'Skov': '4.49 km', 'Svømmehal': '14.19 km', 'Kyst': '15.49 km', 'Motorvej': '15.98 km', 'Hospital': '18.84 km', 'Regionaltog': '19.94 km', 'Lufthavn': '58.61 km', 'S-Tog': '73.38 km', 'Metro': '254.08 km'}"
1958,1791026,boliga.dk/bolig/1791026,"Ålbækparken 38, Ålbæk",7860,Spøttrup,73,56.62092,8.73658,"{'Stoppested': '447 meter', 'Kyst': '761 meter', 'Fodboldbane': '2.34 km', 'Daginstitution': '2.34 km', 'Supermarked': '2.41 km', 'Skov': '3.08 km', 'Sø': '4.21 km', 'Læge': '5.67 km', 'Skole': '5.86 km', 'Idrætshal': '6.22 km', 'Apotek': '12.80 km', 'Modulvogntog': '15.66 km', 'Svømmehal': '19.79 km', 'Bibliotek': '19.82 km', 'Hospital': '23.13 km', 'Motorvej': '34.15 km', 'Regionaltog': '37.37 km', 'Lufthavn': '53.64 km', 'S-Tog': '111.06 km', 'Metro': '285.10 km'}"
1959,1790924,boliga.dk/bolig/1790924,Julianevej 30,6960,Hvide Sande,60,55.86452,8.17118,"{'Kyst': '1.30 km', 'Supermarked': '6.89 km', 'Stoppested': '6.92 km', 'Sø': '6.97 km', 'Skov': '7.07 km', 'Fodboldbane': '9.03 km', 'Skole': '10.36 km', 'Apotek': '14.52 km', 'Læge': '14.67 km', 'Regionaltog': '14.97 km', 'Svømmehal': '15.08 km', 'Idrætshal': '15.08 km', 'Bibliotek': '15.09 km', 'Daginstitution': '15.39 km', 'Modulvogntog': '29.35 km', 'Hospital': '34.03 km', 'Motorvej': '54.82 km', 'Lufthavn': '54.83 km', 'S-Tog': '146.82 km', 'Metro': '325.40 km'}"
1960,1791031,boliga.dk/bolig/1791031,"Delfivej 7, Drøsselbjerg Strand",4200,Slagelse,54,55.47648,11.18557,
1961,1791170,boliga.dk/bolig/1791170,"Hyllingeriis 176, Østby",4050,Skibby,69,55.77449,12.05534,"{'Kyst': '426 meter', 'Sø': '1.96 km', 'Skole': '2.95 km', 'Stoppested': '3.19 km', 'Daginstitution': '3.28 km', 'Fodboldbane': '3.37 km', 'Idrætshal': '3.63 km', 'Skov': '6.60 km', 'Læge': '8.58 km', 'Bibliotek': '8.94 km', 'Apotek': '9.94 km', 'Svømmehal': '12.90 km', 'S-Tog': '13.55 km', 'Hospital': '15.52 km', 'Regionaltog': '24.15 km', 'Supermarked': '24.34 km', 'Motorvej': '38.09 km', 'Modulvogntog': '40.24 km', 'Metro': '48.16 km', 'Lufthavn': '65.95 km'}"
1962,1791301,boliga.dk/bolig/1791301,Odinsvej 13,4560,Vig,60,55.86247,11.54594,"{'Stoppested': '668 meter', 'Læge': '781 meter', 'Daginstitution': '879 meter', 'Skole': '1.22 km', 'Fodboldbane': '1.22 km', 'Idrætshal': '1.35 km', 'Skov': '2.82 km', 'Supermarked': '6.14 km', 'Bibliotek': '7.06 km', 'Svømmehal': '7.36 km', 'Apotek': '7.58 km', 'Modulvogntog': '7.60 km', 'Sø': '8.74 km', 'Hospital': '9.17 km', 'Regionaltog': '11.94 km', 'Motorvej': '21.59 km', 'Kyst': '25.84 km', 'S-Tog': '27.78 km', 'Lufthavn': '48.90 km', 'Metro': '202.81 km'}"
1963,1790775,boliga.dk/bolig/1790775,Harevej 1+3,8410,Rønde,72,56.3582,10.4306,"{'Stoppested': '241 meter', 'Læge': '405 meter', 'Daginstitution': '578 meter', 'Supermarked': '749 meter', 'Svømmehal': '980 meter', 'Apotek': '989 meter', 'Skole': '991 meter', 'Bibliotek': '1.03 km', 'S-Tog': '1.31 km', 'Idrætshal': '1.61 km', 'Hospital': '3.92 km', 'Regionaltog': '10.42 km', 'Motorvej': '21.55 km', 'Metro': '35.92 km'}"
1964,1791019,boliga.dk/bolig/1791019,"Baldersvej 9, Hønsinge L",4560,Vig,68,55.86597,11.53835,"{'Stoppested': '440 meter', 'Supermarked': '1.33 km', 'Kyst': '1.57 km', 'Skov': '1.97 km', 'Sø': '2.67 km', 'Bibliotek': '3.47 km', 'Fodboldbane': '3.55 km', 'Idrætshal': '3.56 km', 'Svømmehal': '3.56 km', 'Skole': '3.57 km', 'Daginstitution': '3.76 km', 'Apotek': '3.78 km', 'Læge': '3.81 km', 'Regionaltog': '3.97 km', 'Modulvogntog': '5.29 km', 'Hospital': '13.37 km', 'Motorvej': '21.47 km', 'S-Tog': '49.61 km', 'Metro': '81.33 km', 'Lufthavn': '95.90 km'}"
1965,1791083,boliga.dk/bolig/1791083,"Tjørnevej 11A, Kulhuse",3630,Jægerspris,73,55.91749,11.90969,"{'Kyst': '694 meter', 'Stoppested': '907 meter', 'Fodboldbane': '1.38 km', 'Skov': '1.61 km', 'Supermarked': '1.73 km', 'Sø': '3.86 km', 'Daginstitution': '6.54 km', 'Skole': '6.64 km', 'Regionaltog': '7.26 km', 'Idrætshal': '8.12 km', 'Læge': '8.17 km', 'Bibliotek': '8.89 km', 'Apotek': '9.91 km', 'Svømmehal': '14.26 km', 'S-Tog': '15.98 km', 'Hospital': '17.84 km', 'Motorvej': '35.48 km', 'Modulvogntog': '40.54 km', 'Metro': '50.59 km', 'Lufthavn': '72.58 km'}"
1966,1791075,boliga.dk/bolig/1791075,Anker Eskildsens Vej 10,6960,Hvide Sande,78,56.05194,8.121,"{'Kyst': '396 meter', 'Stoppested': '412 meter', 'Daginstitution': '3.20 km', 'Supermarked': '4.48 km', 'Fodboldbane': '4.79 km', 'Læge': '5.01 km', 'Skole': '5.62 km', 'Bibliotek': '5.64 km', 'Svømmehal': '5.70 km', 'Idrætshal': '5.70 km', 'Apotek': '6.57 km', 'Sø': '13.61 km', 'Regionaltog': '14.63 km', 'Skov': '17.56 km', 'Hospital': '17.89 km', 'Modulvogntog': '20.50 km', 'Motorvej': '63.19 km', 'Lufthavn': '76.11 km', 'S-Tog': '137.47 km', 'Metro': '310.17 km'}"
1967,1790955,boliga.dk/bolig/1790955,Bloksbjerg 77,9492,Blokhus,67,57.25806,9.63501,"{'Skov': '1.55 km', 'Stoppested': '1.60 km', 'Daginstitution': '2.06 km', 'Supermarked': '2.13 km', 'Fodboldbane': '2.15 km', 'Modulvogntog': '5.53 km', 'Kyst': '5.65 km', 'Skole': '6.16 km', 'Idrætshal': '6.26 km', 'Læge': '6.58 km', 'Apotek': '7.23 km', 'Bibliotek': '7.29 km', 'Sø': '7.46 km', 'Svømmehal': '8.15 km', 'Regionaltog': '21.78 km', 'Motorvej': '22.64 km', 'Hospital': '22.73 km', 'Lufthavn': '30.70 km', 'S-Tog': '128.59 km', 'Metro': '314.16 km'}"
1968,1790915,boliga.dk/bolig/1790915,Strandskadevej 28,8950,Ørsted,76,56.54107,10.381,"{'Kyst': '969 meter', 'Stoppested': '1.21 km', 'Skov': '2.01 km', 'Daginstitution': '5.78 km', 'Skole': '5.78 km', 'Idrætshal': '5.81 km', 'Fodboldbane': '5.81 km', 'Læge': '6.41 km', 'Supermarked': '6.41 km', 'Bibliotek': '6.60 km', 'Sø': '9.32 km', 'Modulvogntog': '13.71 km', 'Svømmehal': '16.95 km', 'Apotek': '19.81 km', 'S-Tog': '23.77 km', 'Regionaltog': '26.37 km', 'Motorvej': '27.69 km', 'Hospital': '31.82 km', 'Lufthavn': '39.01 km', 'Metro': '201.28 km'}"
1969,1790960,boliga.dk/bolig/1790960,Brandbægervej 3,7990,Øster Assels,140,56.71178,8.7679,"{'Kyst': '678 meter', 'Stoppested': '1.19 km', 'Supermarked': '1.23 km', 'Skole': '1.37 km', 'Fodboldbane': '1.70 km', 'Skov': '2.59 km', 'Daginstitution': '7.63 km', 'Svømmehal': '9.32 km', 'Modulvogntog': '10.67 km', 'Læge': '11.22 km', 'Idrætshal': '11.58 km', 'Sø': '13.00 km', 'Bibliotek': '13.31 km', 'Apotek': '14.16 km', 'Hospital': '15.76 km', 'Regionaltog': '36.72 km', 'Motorvej': '63.75 km', 'Lufthavn': '73.41 km', 'S-Tog': '124.30 km', 'Metro': '298.69 km'}"
1970,1790874,boliga.dk/bolig/1790874,Bæverstien 40,4873,Væggerløse,83,54.70596,11.96953,"{'Stoppested': '128 meter', 'Supermarked': '392 meter', 'Kyst': '1.48 km', 'Idrætshal': '2.15 km', 'Fodboldbane': '4.30 km', 'Daginstitution': '4.55 km', 'Modulvogntog': '4.59 km', 'Bibliotek': '4.71 km', 'Skole': '5.11 km', 'Skov': '6.66 km', 'Læge': '9.73 km', 'Svømmehal': '10.09 km', 'Sø': '10.62 km', 'Apotek': '11.15 km', 'Regionaltog': '11.44 km', 'Hospital': '14.68 km', 'Motorvej': '24.28 km', 'S-Tog': '95.73 km', 'Metro': '131.53 km', 'Lufthavn': '143.12 km'}"
1971,1791294,boliga.dk/bolig/1791294,Hedetoften 4,6720,Fanø,46,55.41274,8.40535,"{'Stoppested': '289 meter', 'Fodboldbane': '358 meter', 'Supermarked': '642 meter', 'Skole': '650 meter', 'Modulvogntog': '706 meter', 'Apotek': '728 meter', 'Daginstitution': '992 meter', 'Idrætshal': '1.07 km', 'Svømmehal': '1.08 km', 'Skov': '1.65 km', 'Læge': '1.93 km', 'Regionaltog': '2.11 km', 'Sø': '2.12 km', 'Kyst': '2.14 km', 'Hospital': '3.74 km', 'Bibliotek': '11.49 km', 'Lufthavn': '33.16 km', 'Motorvej': '37.85 km', 'S-Tog': '88.71 km', 'Metro': '261.69 km'}"
1972,1791306,boliga.dk/bolig/1791306,"Kirkeflod 22, Houstrup Strand",6830,Nørre Nebel,106,55.78239,8.22622,
